"","date","location","state","latitude","longitude"
"10889","2016/01/25","Dresden","Sachsen",51.0504088,13.7372621
"10890","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10891","2016/01/25","Berlin","Berlin",52.5200066,13.404954
"10892","2016/01/25","Bad Segeberg","Schleswig-Holstein",53.9332035,10.3035862
"10893","2016/01/25","Bremen","Bremen",53.0792962,8.8016937
"10894","2016/01/25","Datteln","Nordrhein-Westfalen",51.6461362,7.3348301
"10895","2016/01/25","Guben","Brandenburg",51.9514863,14.695565
"10896","2016/01/24","Versmold","Nordrhein-Westfalen",52.0412371,8.1484011
"10897","2016/01/24","Viereck, Pasewalk","Mecklenburg-Vorpommern",53.5038857,13.999031
"10898","2016/01/24","Saerbeck","Nordrhein-Westfalen",52.1747613,7.6313899
"10899","2016/01/24","Leverkusen","Nordrhein-Westfalen",51.0459248,7.0192196
"10900","2016/01/24","Landau an der Isar","Bayern",48.6828485,12.6920579
"10901","2016/01/24","Ergoldsbach","Bayern",48.6917161,12.2012516
"10902","2016/01/24","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"10903","2016/01/24","Wilhelmshaven","Niedersachsen",53.5323403,8.1068722
"10904","2016/01/24","Angermünde","Brandenburg",53.0145422,13.996593
"10905","2016/01/24","Ingolstadt","Bayern",48.7667395,11.4226498
"10906","2016/01/24","Ellwangen","Baden-Württemberg",48.9626833,10.1301513
"10907","2016/01/24","Velen","Nordrhein-Westfalen",51.8943629,6.9877005
"10908","2016/01/24","Ellwangen","Baden-Württemberg",48.9626833,10.1301513
"10909","2016/01/24","Glückstadt","Schleswig-Holstein",53.7911914,9.4260898
"10910","2016/01/24","Velen","Nordrhein-Westfalen",51.8943629,6.9877005
"10911","2016/01/24","Dülmen","Nordrhein-Westfalen",51.830355,7.2794134
"10912","2016/01/24","Lübeck","Schleswig-Holstein",53.8654673,10.6865593
"10913","2016/01/24","Speyer","Rheinland-Pfalz",49.3172765,8.4412172
"10914","2016/01/24","Hamburg","Hamburg",53.5488282,9.9871703
"10915","2016/01/24","Pocking","Bayern",48.400781,13.3108972
"10916","2016/01/24","Torgelow","Mecklenburg-Vorpommern",53.6326919,14.0054798
"10917","2016/01/24","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"10918","2016/01/24","Berlin","Berlin",52.5200066,13.404954
"10919","2016/01/24","Dingolfing","Bayern",48.6289294,12.4982109
"10920","2016/01/24","Tarp","Schleswig-Holstein",54.6652916,9.3956108
"10921","2016/01/24","Waldheim","Sachsen",51.0770515,13.0057555
"10922","2016/01/24","Lugau (Erzgebirge)","Sachsen",50.7398465,12.7465523
"10923","2016/01/24","Osterholz-Scharmbeck","Niedersachsen",53.2269225,8.7900363
"10924","2016/01/24","Passau","Bayern",48.5667364,13.4319466
"10925","2016/01/24","Gütersloh","Nordrhein-Westfalen",51.9032375,8.3857535
"10926","2016/01/24","Berlin","Berlin",52.5200066,13.404954
"10927","2016/01/24","Rheinberg","Nordrhein-Westfalen",51.5460798,6.5899097
"10928","2016/01/24","Naunhof","Sachsen",51.2787215,12.591803
"10929","2016/01/24","Korschenbroich","Nordrhein-Westfalen",51.1894661,6.5144048
"10930","2016/01/24","Forbach","Baden-Württemberg",48.680884,8.3596427
"10931","2016/01/24","Deggendorf","Bayern",48.8414126,12.9572212
"10932","2016/01/24","Lippstadt","Nordrhein-Westfalen",51.6712278,8.3406481
"10933","2016/01/24","Osterholz-Scharmbeck","Niedersachsen",53.2269225,8.7900363
"10934","2016/01/23","Naunhof","Sachsen",51.2787215,12.591803
"10935","2016/01/23","Leverkusen","Nordrhein-Westfalen",51.0459248,7.0192196
"10936","2016/01/23","Böblingen","Baden-Württemberg",48.6845486,9.0073513
"10937","2016/01/23","Barsinghausen","Niedersachsen",52.3020737,9.4693993
"10938","2016/01/23","Berlin","Berlin",52.5200066,13.404954
"10939","2016/01/23","Nümbrecht","Niedersachsen",52.6367036,9.8450765
"10940","2016/01/23","Rottenburg am Neckar","Baden-Württemberg",48.4791318,8.9409486
"10941","2016/01/23","Fulda","Hessen",50.5558095,9.6808449
"10942","2016/01/23","Freital","Sachsen",51.0008667,13.6512413
"10943","2016/01/23","Berlin","Berlin",52.5200066,13.404954
"10944","2016/01/23","Dresden","Sachsen",51.0504088,13.7372621
"10945","2016/01/23","Ellhofen","Baden-Württemberg",49.1459677,9.3206802
"10946","2016/01/23","Immenstadt im Allgäu","Bayern",47.5592213,10.2206641
"10947","2016/01/23","Stollberg","Sachsen",50.7091847,12.7750105
"10948","2016/01/23","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"10949","2016/01/23","Nümbrecht","Nordrhein-Westfalen",50.9039509,7.5420115
"10950","2016/01/23","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"10951","2016/01/23","Bismarck","Sachsen-Anhalt",52.6614734,11.5549424
"10952","2016/01/23","Leverkusen","Nordrhein-Westfalen",51.0459248,7.0192196
"10953","2016/01/23","Börßum","Niedersachsen",52.0671767,10.5783385
"10954","2016/01/22","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"10955","2016/01/22","Breisach am Rhein","Baden-Württemberg",48.0348382,7.5836067
"10956","2016/01/22","Grevenbroich","Nordrhein-Westfalen",51.0902094,6.585863
"10957","2016/01/22","Kelkheim","Hessen",50.13489,8.45121
"10958","2016/01/22","Cottbus","Brandenburg",51.7563108,14.3328679
"10959","2016/01/22","Gelsenkirchen","Nordrhein-Westfalen",51.5187651,7.0838411
"10960","2016/01/22","Weilheim in Oberbayern","Bayern",47.8422367,11.1427463
"10961","2016/01/22","Kleve","Nordrhein-Westfalen",51.786726,6.12954
"10962","2016/01/22","Leipzig","Sachsen",51.3396955,12.3730747
"10963","2016/01/22","Berlin","Berlin",52.5200066,13.404954
"10964","2016/01/22","Tüßling","Bayern",48.2122974,12.59985
"10965","2016/01/22","München","Bayern",48.1351253,11.5819806
"10966","2016/01/22","Munderkingen","Baden-Württemberg",48.2397309,9.6477812
"10967","2016/01/22","Schlitz","Hessen",50.6758597,9.5627324
"10968","2016/01/22","Großenhain","Sachsen",51.2912275,13.531304
"10969","2016/01/22","Gransee","Brandenburg",53.0047002,13.1559502
"10970","2016/01/21","Saalfeld","Thüringen",50.6492736,11.3661502
"10971","2016/01/21","Lehrte","Niedersachsen",52.3746255,9.9784211
"10972","2016/01/21","Berlin","Berlin",52.5200066,13.404954
"10973","2016/01/21","Alfter","Nordrhein-Westfalen",50.7380266,7.0107023
"10974","2016/01/21","Kamen","Nordrhein-Westfalen",51.5882752,7.6590458
"10975","2016/01/21","Schwabach","Bayern",49.3288905,11.0244827
"10976","2016/01/21","Waltrop","Nordrhein-Westfalen",51.6216271,7.4030797
"10977","2016/01/21","Luckenwalde","Brandenburg",52.0917718,13.1738324
"10978","2016/01/21","Leipzig","Sachsen",51.3396955,12.3730747
"10979","2016/01/21","Rehlingen-Siersburg","Saarland",49.3651512,6.6683027
"10980","2016/01/21","Großbreitenbach","Thüringen",50.5828831,11.0101728
"10981","2016/01/21","Röttenbach","Bayern",49.668294,10.9244766
"10982","2016/01/21","Bendorf","Rheinland-Pfalz",50.4267625,7.5710628
"10983","2016/01/21","Bergisch Gladbach","Nordrhein-Westfalen",50.9896479,7.1229789
"10984","2016/01/21","Altenfeld","Thüringen",50.5638828,10.9625146
"10985","2016/01/21","Adorf","Sachsen",50.3204083,12.2561937
"10986","2016/01/21","Marl","Nordrhein-Westfalen",51.6591234,7.1060218
"10987","2016/01/20","Jördenstorf","Mecklenburg-Vorpommern",53.8777467,12.6163264
"10988","2016/01/20","Templin","Brandenburg",53.1168874,13.4979688
"10989","2016/01/20","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"10990","2016/01/20","Hamburg","Hamburg",53.5488282,9.9871703
"10991","2016/01/20","Potsdam","Brandenburg",52.3905689,13.0644729
"10992","2016/01/20","Augsburg","Bayern",48.3705449,10.89779
"10993","2016/01/20","Jena","Thüringen",50.927054,11.5892372
"10994","2016/01/20","Weilerbach","Rheinland-Pfalz",49.4806813,7.6311448
"10995","2016/01/20","Apolda","Thüringen",51.0255953,11.5111109
"10996","2016/01/20","Lindenberg im Allgäu","Bayern",47.6033916,9.8879237
"10997","2016/01/20","Lübeck","Schleswig-Holstein",53.8654673,10.6865593
"10998","2016/01/20","Bremerhaven","Bremen",53.5395845,8.5809424
"10999","2016/01/20","Pinneberg","Schleswig-Holstein",53.6633556,9.7925675
"11000","2016/01/20","Marl","Nordrhein-Westfalen",51.6591234,7.1060218
"11001","2016/01/20","Regensburg","Bayern",49.0134297,12.1016236
"11002","2016/01/20","Nattheim","Baden-Württemberg",48.6994064,10.2419418
"11003","2016/01/20","Brunsbüttel","Schleswig-Holstein",53.8988902,9.1338853
"11004","2016/01/20","Wetter","Hessen",50.9025347,8.7225229
"11005","2016/01/20","Paderborn","Nordrhein-Westfalen",51.7189205,8.7575093
"11006","2016/01/20","Bad Schussenried","Baden-Württemberg",48.0048324,9.6565073
"11007","2016/01/20","Preetz","Schleswig-Holstein",54.232759,10.2782723
"11008","2016/01/19","Detmold","Nordrhein-Westfalen",51.9384783,8.868638
"11009","2016/01/19","Zeithain","Sachsen",51.3564772,13.325208
"11010","2016/01/19","Hamburg","Hamburg",53.5488282,9.9871703
"11011","2016/01/19","Lübeck","Schleswig-Holstein",53.8654673,10.6865593
"11012","2016/01/19","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"11013","2016/01/19","Deizisau","Baden-Württemberg",48.7119414,9.3870758
"11014","2016/01/19","Zeithain","Sachsen",51.3564772,13.325208
"11015","2016/01/19","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"11016","2016/01/19","Bad Münstereifel","Nordrhein-Westfalen",50.5576854,6.7612985
"11017","2016/01/19","Bad Dürkheim","Rheinland-Pfalz",49.4598369,8.1654232
"11018","2016/01/19","Aurich","Niedersachsen",53.472548,7.4833137
"11019","2016/01/19","Halle an der Saale","Sachsen-Anhalt",51.4953567,11.9662371
"11020","2016/01/19","Schwedt","Brandenburg",53.0624695,14.2734639
"11021","2016/01/19","Kerpen","Nordrhein-Westfalen",50.8747592,6.6883728
"11022","2016/01/19","Viechtach","Bayern",49.0794562,12.8831956
"11023","2016/01/19","Ense","Nordrhein-Westfalen",51.5078471,7.9683377
"11024","2016/01/19","Ochsenhausen","Baden-Württemberg",48.069478,9.9515912
"11025","2016/01/19","Johanniskirchen","Bayern",48.5335627,12.948368
"11026","2016/01/19","Weinböhla","Sachsen",51.1637004,13.5812326
"11027","2016/01/19","Hilzingen","Baden-Württemberg",47.7655615,8.777936
"11028","2016/01/19","Berlin","Berlin",52.5200066,13.404954
"11029","2016/01/19","Regensburg","Bayern",49.0134297,12.1016236
"11030","2016/01/19","Waibstadt","Baden-Württemberg",49.30042,8.9197318
"11031","2016/01/18","Brunsbüttel","Schleswig-Holstein",53.8988902,9.1338853
"11032","2016/01/18","Bielefeld","Nordrhein-Westfalen",52.0302285,8.5324708
"11033","2016/01/18","Johanniskirchen","Bayern",48.5335627,12.948368
"11034","2016/01/18","Freital","Sachsen",51.0008667,13.6512413
"11035","2016/01/18","Bochum","Nordrhein-Westfalen",51.4818445,7.2162363
"11036","2016/01/18","Detmold","Nordrhein-Westfalen",51.9384783,8.868638
"11037","2016/01/18","Luckenwalde","Brandenburg",52.0917718,13.1738324
"11038","2016/01/18","Rennertshofen","Bayern",48.7583525,11.0466109
"11039","2016/01/18","Barnstorf","Niedersachsen",52.7064102,8.4976082
"11040","2016/01/18","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"11041","2016/01/18","Brensbach","Hessen",49.7730971,8.8807075
"11042","2016/01/18","Lünen","Niedersachsen",53.2622925,10.4357618
"11043","2016/01/18","Hockenheim","Baden-Württemberg",49.319552,8.5498581
"11044","2016/01/18","Hille","Nordrhein-Westfalen",52.322068,8.7847967
"11045","2016/01/18","Timmendorfer Strand","Schleswig-Holstein",53.9920636,10.7789388
"11046","2016/01/17","Lalendorf","Mecklenburg-Vorpommern",53.7554747,12.3887003
"11047","2016/01/17","Geising","Sachsen",50.7569369,13.7922939
"11048","2016/01/17","Gelsenkirchen","Nordrhein-Westfalen",51.5187651,7.0838411
"11049","2016/01/17","Arnstadt","Thüringen",50.8354931,10.9478015
"11050","2016/01/17","Bruckmühl","Bayern",47.8765038,11.9091421
"11051","2016/01/17","Altenberg","Sachsen",50.765332,13.7540452
"11052","2016/01/17","Kürnach","Bayern",49.8454758,10.041345
"11053","2016/01/17","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"11054","2016/01/17","Rudolstadt","Thüringen",50.7182972,11.3336548
"11055","2016/01/17","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"11056","2016/01/17","Kerpen","Nordrhein-Westfalen",50.8747592,6.6883728
"11057","2016/01/17","Marlishausen","Thüringen",50.8222124,11.0165241
"11058","2016/01/17","Berlin","Berlin",52.5200066,13.404954
"11059","2016/01/17","Kirch Grambow","Mecklenburg-Vorpommern",53.7695666,11.1215621
"11060","2016/01/17","Rendsburg","Schleswig-Holstein",54.3080869,9.6606993
"11061","2016/01/17","Gescher","Nordrhein-Westfalen",51.9529389,7.0031738
"11062","2016/01/17","Rehna","Mecklenburg-Vorpommern",53.7794686,11.0496404
"11063","2016/01/17","Berlin","Berlin",52.5200066,13.404954
"11064","2016/01/16","Iffezheim","Baden-Württemberg",48.822652,8.1406611
"11065","2016/01/16","Wedendorf","Mecklenburg-Vorpommern",53.7768065,11.116185
"11066","2016/01/16","Nürnberg","Bayern",49.4521018,11.0766654
"11067","2016/01/16","Detmold","Nordrhein-Westfalen",51.9384783,8.868638
"11068","2016/01/16","Creußen","Bayern",49.844164,11.6267106
"11069","2016/01/16","Schlitz","Hessen",50.6758597,9.5627324
"11070","2016/01/16","Kiel","Schleswig-Holstein",54.3232927,10.1227652
"11071","2016/01/16","Lehnin","Brandenburg",52.3082956,12.7444476
"11072","2016/01/16","Berlin","Berlin",52.5200066,13.404954
"11073","2016/01/16","Dortmund","Nordrhein-Westfalen",51.5135872,7.4652981
"11074","2016/01/16","Forchheim","Bayern",49.7188374,11.0679502
"11075","2016/01/16","Hollenstedt","Niedersachsen",53.365786,9.7145026
"11076","2016/01/16","Töging am Inn","Bayern",48.2592378,12.5867759
"11077","2016/01/16","Gräfenhainichen","Sachsen-Anhalt",51.728978,12.4535112
"11078","2016/01/16","Detmold","Nordrhein-Westfalen",51.9384783,8.868638
"11079","2016/01/16","Karlsdorf","Baden-Württemberg",49.1365228,8.5300537
"11080","2016/01/16","Berlin","Berlin",52.5200066,13.404954
"11081","2016/01/16","Bexbach","Saarland",49.3560225,7.2553745
"11082","2016/01/16","Zschillichau","Sachsen",51.2518687,14.4880733
"11083","2016/01/16","Traunreut","Bayern",47.9617026,12.5987194
"11084","2016/01/16","Bautzen","Sachsen",51.182293,14.4237749
"11085","2016/01/16","Hengersberg","Bayern",48.781507,13.0527544
"11086","2016/01/16","Jena","Thüringen",50.927054,11.5892372
"11087","2016/01/16","Brunsbüttel","Schleswig-Holstein",53.8988902,9.1338853
"11088","2016/01/16","Rotenburg (Wümme)","Niedersachsen",53.1035076,9.3970716
"11089","2016/01/15","Berlin","Berlin",52.5200066,13.404954
"11090","2016/01/15","Miesbach","Bayern",47.7904174,11.8318549
"11091","2016/01/15","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"11092","2016/01/15","Oberhausen","Nordrhein-Westfalen",51.4878429,6.863308
"11093","2016/01/15","Hennigsdorf","Brandenburg",52.6320478,13.2011404
"11094","2016/01/15","Soyen","Bayern",48.1077403,12.2103748
"11095","2016/01/15","Bärenklau","Brandenburg",52.7162144,13.1498143
"11096","2016/01/15","Leinefelde","Thüringen",51.4071434,10.3305838
"11097","2016/01/15","Wielenbach","Bayern",47.8740941,11.1590924
"11098","2016/01/15","Naunhof","Sachsen",51.2787215,12.591803
"11099","2016/01/15","Neustadt an der Waldnaab","Bayern",49.7320956,12.1781271
"11100","2016/01/15","Jena","Thüringen",50.927054,11.5892372
"11101","2016/01/15","Hamburg","Hamburg",53.5488282,9.9871703
"11102","2016/01/15","Kirchhundem","Nordrhein-Westfalen",51.0865154,8.0893855
"11103","2016/01/15","Falkenberg, Berlin","Berlin",52.578193,13.5476805
"11104","2016/01/15","Hennigsdorf","Brandenburg",52.6320478,13.2011404
"11105","2016/01/15","Luckenwalde","Brandenburg",52.0917718,13.1738324
"11106","2016/01/15","Seelze","Niedersachsen",52.3949194,9.5939408
"11107","2016/01/15","Kerpen","Nordrhein-Westfalen",50.8747592,6.6883728
"11108","2016/01/14","Parchim","Mecklenburg-Vorpommern",53.4250382,11.8478394
"11109","2016/01/14","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"11110","2016/01/14","Arneburg","Sachsen-Anhalt",52.6752377,12.0019591
"11111","2016/01/14","Allstedt","Sachsen-Anhalt",51.4042192,11.3881832
"11112","2016/01/14","Monzelfeld","Rheinland-Pfalz",49.8912961,7.0732785
"11113","2016/01/14","Bad Aibling","Bayern",47.8640182,12.0093171
"11114","2016/01/14","Isselburg","Nordrhein-Westfalen",51.8333582,6.4642363
"11115","2016/01/14","Wolfenbüttel","Niedersachsen",52.160443,10.5342445
"11116","2016/01/14","Grimma","Sachsen",51.2364426,12.7202313
"11117","2016/01/14","Heide","Schleswig-Holstein",54.1951764,9.1019015
"11118","2016/01/14","Maisach","Bayern",48.2165127,11.2572401
"11119","2016/01/14","Eichstedt","Sachsen-Anhalt",52.6720265,11.8611364
"11120","2016/01/14","Bochum","Nordrhein-Westfalen",51.4818445,7.2162363
"11121","2016/01/14","Cottbus","Brandenburg",51.7563108,14.3328679
"11122","2016/01/14","Augsburg","Bayern",48.3705449,10.89779
"11123","2016/01/14","Offenburg","Baden-Württemberg",48.473451,7.9498017
"11124","2016/01/14","Traitsching","Bayern",49.1531895,12.6464814
"11125","2016/01/14","Neustadt (Dosse)","Brandenburg",52.8583917,12.4342718
"11126","2016/01/14","Kissenbrück, Wolfenbüttel","Niedersachsen",52.1096465,10.5911661
"11127","2016/01/14","Geseke","Nordrhein-Westfalen",51.6393693,8.5067607
"11128","2016/01/14","Aschaffenburg","Bayern",49.9806625,9.1355554
"11129","2016/01/13","Remscheid","Nordrhein-Westfalen",51.1787418,7.1896962
"11130","2016/01/13","Freital","Sachsen",51.0008667,13.6512413
"11131","2016/01/13","Erfurt","Thüringen",50.9847679,11.0298799
"11132","2016/01/13","Mülheim an der Ruhr","Nordrhein-Westfalen",51.4185682,6.8845226
"11133","2016/01/13","Elmshorn","Schleswig-Holstein",53.7513549,9.6632521
"11134","2016/01/13","Nürnberg","Bayern",49.4521018,11.0766654
"11135","2016/01/13","Bexbach","Saarland",49.3560225,7.2553745
"11136","2016/01/13","Berlin","Berlin",52.5200066,13.404954
"11137","2016/01/13","Datteln","Nordrhein-Westfalen",51.6461362,7.3348301
"11138","2016/01/13","Dresden-Pieschen","Sachsen",51.0775918,13.7170699
"11139","2016/01/13","Jena","Thüringen",50.927054,11.5892372
"11140","2016/01/13","Bremen","Bremen",53.0792962,8.8016937
"11141","2016/01/13","Köthen","Sachsen-Anhalt",51.7505762,11.9802357
"11142","2016/01/13","Hallbergmoos","Bayern",48.3250947,11.7432155
"11143","2016/01/13","Berlin","Berlin",52.5200066,13.404954
"11144","2016/01/13","Pößneck","Thüringen",50.6968663,11.5968389
"11145","2016/01/13","Hamburg","Hamburg",53.5488282,9.9871703
"11146","2016/01/13","Göttingen","Niedersachsen",51.5412804,9.9158035
"11147","2016/01/13","Hallbergmoos","Bayern",48.3250947,11.7432155
"11148","2016/01/12","Willingen (Upland)","Hessen",51.3020791,8.6327185
"11149","2016/01/12","Wasserburg","Bayern",48.0527463,12.224529
"11150","2016/01/12","Schwabach","Bayern",49.3288905,11.0244827
"11151","2016/01/12","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"11152","2016/01/12","Straubing","Bayern",48.8777333,12.5801538
"11153","2016/01/12","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"11154","2016/01/12","Braunsbedra","Sachsen-Anhalt",51.2859413,11.8900785
